Shop ID,Order ID,Workflow ID,Order date,Order confirmed time,Dining mode,Payment Mode,Order channel,Order status,Customer Uber Membership Status,Sales (excl. tax),Tax on sales,Refunds (excl. tax),Tax on refunds,Price adjustments (excl. tax),Tax on price adjustments,Promotions on items (excl tax),Tax on promotion on items,Promotions on items (incl tax),Delivery charge (excl tax),Tax on delivery fee,Promotions on delivery charge (excl tax),Tax on promotions on delivery charge,Promotions on delivery charge (incl tax),Bag fee,Delivery fee (excl tax),Tax on delivery fee,Delivery fee (incl tax),Service fee,Tax on service fee,Service fee discount,Net service fee,Discount adjustments,Profit on delivery,Tax adjustment,Other payments description,Other payments (incl. tax),Total payout ,Payout date,Payout status,Invoice link U2R ,Invoice link C2R ,Invoice link R2E ,Retailer Loyalty ID,Payout reference ID
,#CB182,d4b056aa-e91a-462f-9100-6730684cb182,1/6/2024,20:30,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Uber One member,1650,0,0,0,0,0,0,0,0,121.5,0,0,0,0,0,131.9,0,131.9,-495,0,10.4,-484.6,0,0,0,,0,1155,3/6/2024,Paid,,,,,VVT140395NS8
,#760C4,a18615b2-cc0a-40b6-b37f-e7e14eb760c4,1/6/2024,20:38,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,169,0,0,0,0,0,215.35,0,215.35,-555,0,46.35,-508.65,0,0,0,,0,1295,3/6/2024,Paid,,,,,VVT140395NS8
,#0FC7A,c51d9773-5e2c-4a79-b3cb-b2e6b6a0fc7a,1/6/2024,20:46,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1750,0,0,0,0,0,0,0,0,315.5,0,0,0,0,0,370.08,0,370.08,-525,0,54.58,-470.42,0,0,0,,0,1225,3/6/2024,Paid,,,,,VVT140395NS8
,#5485C,116dd85f-616a-48c7-8fa3-8a53e215485c,1/6/2024,21:23,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1850,0,0,0,0,0,0,0,0,156.5,0,0,0,0,0,208.75,0,208.75,-555,0,52.25,-502.75,0,0,0,,0,1295,3/6/2024,Paid,,,,,VVT140395NS8
,#BCFBF,696b1dda-d5a9-41f7-9f67-59c4ab4bcfbf,1/6/2024,21:27,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,164,0,0,0,0,0,150.03,0,150.03,-555,0,0,-555,0,13.97,0,,0,1308.97,3/6/2024,Paid,,,,,VVT140395NS8
,#C7574,729a1396-dfc4-4f40-b59c-4fcad01c7574,1/6/2024,23:13,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2075,0,0,0,0,0,0,0,0,331.75,0,0,0,0,0,387.48,0,387.48,-622.5,0,55.73,-566.77,0,0,0,,0,1452.5,3/6/2024,Paid,,,,,VVT140395NS8
,#FF971,401d078f-032f-494a-813e-0428384ff971,1/6/2024,23:27,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1200,0,0,0,0,0,0,0,0,164,0,0,0,0,0,319.68,0,319.68,-360,0,155.68,-204.32,0,0,0,,0,840,3/6/2024,Paid,,,,,VVT140395NS8
,#7EF39,de91de43-1c40-426e-afa6-b629c637ef39,1/6/2024,23:43,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Uber One member,1750,0,0,0,0,0,0,0,0,126.5,0,0,0,0,0,179.4,0,179.4,-525,0,52.9,-472.1,0,0,0,,0,1225,3/6/2024,Paid,,,,,VVT140395NS8
,#0E236,717e623b-2d1e-4eed-a134-e389e2f0e236,1/6/2024,23:56,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1080,0,0,0,0,0,0,0,0,148,0,0,0,0,0,246.49,0,246.49,-324,0,98.49,-225.51,0,0,0,,0,756,3/6/2024,Paid,,,,,VVT140395NS8
,#A2865,a26ed0f2-5b47-4648-8c0c-1cd75e5a2865,2/6/2024,0:13,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1600,0,0,0,0,0,0,0,0,114,0,0,0,0,0,81.4,0,81.4,-480,0,0,-480,0,32.6,0,,0,1152.6,3/6/2024,Paid,,,,,VVT140395NS8
,#9808C,8959a2c6-9815-42ec-9837-ba6aa4a9808c,2/6/2024,0:09,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1650,0,0,0,0,0,0,0,0,181.5,0,0,0,0,0,385.25,0,385.25,-495,0,203.75,-291.25,0,0,0,,0,1155,3/6/2024,Paid,,,,,VVT140395NS8
,#F2F45,e24b1c8d-be28-4ca8-8510-53ce181f2f45,1/6/2024,23:57,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1275,0,0,0,0,0,0,0,0,162.75,0,0,0,0,0,573.46,0,573.46,-382.5,0,410.71,0,28.21,0,0,,0,892.5,3/6/2024,Paid,,,,,VVT140395NS8
,#66EC7,fef36da3-8140-4cdb-ba0c-897527966ec7,2/6/2024,0:29,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1850,0,0,0,0,0,0,0,0,166.5,0,0,0,0,0,203.42,0,203.42,-555,0,36.92,-518.08,0,0,0,,0,1295,3/6/2024,Paid,,,,,VVT140395NS8
,#FF6C7,0da2d4fd-5bd9-4a56-a2c1-8f5c697ff6c7,2/6/2024,0:21,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1600,0,0,0,0,0,0,0,0,179,0,0,0,0,0,701.36,0,701.36,-480,0,522.36,0,42.36,0,0,,0,1120,3/6/2024,Paid,,,,,VVT140395NS8
,#CF9E1,d6fb0e53-73c3-4783-8c5f-bdcc74fcf9e1,2/6/2024,0:57,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,2675,0,0,0,0,0,0,0,0,164,0,0,0,0,0,79.7,0,79.7,-802.5,0,0,-802.5,0,84.3,0,,0,1956.8,3/6/2024,Paid,,,,,VVT140395NS8
,#F3933,3af00380-8c0f-4c56-af20-cd5134ef3933,2/6/2024,1:19,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,950,0,0,0,0,0,0,0,0,222.5,0,0,0,0,0,214.48,0,214.48,-285,0,0,-285,0,8.02,0,,0,673.02,3/6/2024,Paid,,,,,VVT140395NS8
,#25469,452e37f0-72a3-42a7-81fa-d4d55ae25469,2/6/2024,1:21,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1300,0,0,0,0,0,0,0,0,240,0,0,0,0,0,345.68,0,345.68,-390,0,105.68,-284.32,0,0,0,,0,910,3/6/2024,Paid,,,,,VVT140395NS8
,#E913B,ab3e5b16-b847-4643-a6ca-2368208e913b,2/6/2024,1:40,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,5175,0,0,0,0,0,0,0,0,353,0,0,0,0,0,252.87,0,252.87,-1552.5,0,0,-1552.5,0,100.13,0,,0,3722.63,3/6/2024,Paid,,,,,VVT140395NS8
,#EFE6A,49cdf390-a200-4e9e-952e-dacedfaefe6a,2/6/2024,1:45,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,2800,0,0,0,0,0,0,0,0,343,0,0,0,0,0,148.39,0,148.39,-840,0,0,-840,0,194.61,0,,0,2154.61,3/6/2024,Paid,,,,,VVT140395NS8
,#5A81C,d8e57e19-f0db-4b50-aa77-140d3b85a81c,2/6/2024,1:43,Delivery – partner using Uber app,Unknown,Android,Unfulfilled,Uber One member,4200,0,0,0,0,0,-1850,0,-1850,274,0,0,0,0,0,347.77,0,347.77,-705,0,73.77,-631.23,0,0,0,,0,1645,3/6/2024,Paid,,,,,VVT140395NS8
,#A2D3E,91788a77-a2eb-4ccb-bd54-3107a2ba2d3e,2/6/2024,1:47,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,5955,0,0,0,0,0,0,0,0,274,0,0,0,0,0,271.21,0,271.21,-1786.5,0,0,-1786.5,0,2.79,0,,0,4171.29,3/6/2024,Paid,,,,,VVT140395NS8
,#4C600,6921da87-6b7d-4095-90f7-4dad3934c600,2/6/2024,2:31,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1775,0,0,0,0,0,0,0,0,177.75,0,0,0,0,0,200.92,0,200.92,-532.5,0,23.17,-509.33,0,0,0,,0,1242.5,3/6/2024,Paid,,,,,VVT140395NS8
,#C5309,84d8b2fa-51a7-4e3e-9e18-b1d7260c5309,2/6/2024,2:56,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,353,0,0,0,0,0,439.78,0,439.78,-555,0,86.78,-468.22,0,0,0,,0,1295,3/6/2024,Paid,,,,,VVT140395NS8
,#22958,84766e8b-9753-4c97-a189-052ee3e22958,2/6/2024,2:01,Delivery – partner using Uber app,Unknown,Android,Unfulfilled,Data not available,700,0,0,0,0,0,0,0,0,258,0,0,0,0,0,224.16,0,224.16,-210,0,0,-210,0,33.84,0,,0,523.84,3/6/2024,Paid,,,,,VVT140395NS8
,#0CA7E,ea45cccf-3b1b-44c8-b55e-5ef565e0ca7e,2/6/2024,2:29,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3250,0,0,0,0,0,-500,0,-500,224,0,0,0,0,0,565.79,0,565.79,-825,0,341.79,-483.21,0,0,0,,0,1925,3/6/2024,Paid,,,,,VVT140395NS8
,,,2/6/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1281.83,-1281.83,3/6/2024,Paid,,,,,VVT140395NS8
,#1A593,5ee01e07-362f-470f-9c00-5f027911a593,2/6/2024,16:54,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,2700,0,0,0,0,0,-675,0,-675,244,0,0,0,0,0,49.5,0,49.5,-607.5,0,0,-607.5,0,194.5,0,,0,1612,3/6/2024,Paid,,,,,VVT140395NS8
,#4389A,c731bcbd-a156-410d-888c-05ea76b4389a,2/6/2024,16:54,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2675,0,0,0,0,0,-668.75,0,-668.75,164,0,0,0,0,0,117.65,0,117.65,-601.88,0,0,-601.88,0,46.35,0,,0,1450.72,3/6/2024,Paid,,,,,VVT140395NS8
,#C564E,6de69631-5720-4b23-98ae-5beb4f1c564e,2/6/2024,16:49,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,4975,0,0,0,0,0,-3006.25,0,-3006.25,169,0,0,0,0,0,167.68,0,167.68,-590.63,0,0,-590.63,0,1.32,0,,0,1379.44,3/6/2024,Paid,,,,,VVT140395NS8
,#9D793,5fbab7b1-73eb-4b3a-95ad-ed9354f9d793,2/6/2024,21:30,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,3900,0,0,0,0,0,0,0,0,305,0,0,0,0,0,158.38,0,158.38,-1170,0,0,-1170,0,146.62,0,,0,2876.62,3/6/2024,Paid,,,,,VVT140395NS8
,#04984,f8611b31-ab4b-43fc-8bdd-b0a976704984,3/6/2024,0:08,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1025,0,0,0,0,0,0,0,0,225.25,0,0,0,0,0,521.95,0,521.95,-307.5,0,296.7,-10.8,0,0,0,,0,717.5,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#DD3FF,c04a85ed-9801-4953-ad35-d9efcf3dd3ff,3/6/2024,0:50,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1725,0,0,0,0,0,0,0,0,125.25,0,0,0,0,0,88.65,0,88.65,-517.5,0,0,-517.5,0,36.6,0,,0,1244.1,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#A3606,3be51210-9198-4d05-8860-c73584da3606,3/6/2024,0:48,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3200,0,0,0,0,0,0,0,0,300,0,0,0,0,0,207.55,0,207.55,-960,0,0,-960,0,92.45,0,,0,2332.45,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#34348,bde2aefc-e845-436b-8c98-b8ab81434348,3/6/2024,0:52,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,122.75,0,0,0,0,0,171.82,0,171.82,-382.5,0,49.07,-333.43,0,0,0,,0,892.5,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#01935,25775359-7dae-4f18-99a0-49437d601935,3/6/2024,1:42,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1850,0,0,0,0,0,0,0,0,272.5,0,0,0,0,0,179.8,0,179.8,-555,0,0,-555,0,92.7,0,,0,1387.7,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#B54D6,5f51d0f3-b16f-4e9e-90ee-2eda084b54d6,3/6/2024,1:53,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Uber One member,1850,0,0,0,0,0,0,0,0,267.5,0,0,0,0,0,298.63,0,298.63,-555,0,31.13,-523.87,0,0,0,,0,1295,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#06E0F,a04506f3-e436-4b24-b557-e32b01a06e0f,3/6/2024,2:12,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,300,0,0,0,0,0,80.5,0,80.5,-555,0,0,-555,0,219.5,0,,0,1514.5,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#5FE90,5247f717-9083-4224-871a-0819f085fe90,3/6/2024,2:29,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1200,0,0,0,0,0,0,0,0,209,0,0,0,0,0,283.47,0,283.47,-360,0,74.47,-285.53,0,0,0,,0,840,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#C3D04,ce18df2d-5961-4fee-8b66-032289ec3d04,3/6/2024,2:25,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,4890,0,0,0,0,0,0,0,0,353,0,0,0,0,0,189.86,0,189.86,-1467,0,0,-1467,0,163.14,0,,0,3586.14,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#7FAA0,bce46445-0944-4c83-967e-687a5627faa0,3/6/2024,2:49,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2650,0,0,0,0,0,0,0,0,224,0,0,0,0,0,477.76,0,477.76,-795,0,253.76,-541.24,0,0,0,,0,1855,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#7FAA0,bce46445-0944-4c83-967e-687a5627faa0,3/6/2024,2:49,,,Unknown,Refund,Uber One member,0,0,-1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-1950,10/6/2024,Paid,,,,,0S9V0K30CXD3
,,,3/6/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1452.58,-1452.58,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#79DA1,61dc895e-d92e-4718-8b2c-78033ce79da1,3/6/2024,15:53,Delivery – partner using Uber app,Unknown,Uber Eats web,Unfulfilled,Data not available,1150,0,0,0,0,0,0,0,0,151.5,0,0,0,0,0,251.18,0,251.18,-345,0,99.68,-245.32,0,0,0,,0,805,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#78B2D,7977792b-b670-4180-b204-19cf94578b2d,3/6/2024,16:05,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,4850,0,0,0,0,0,-2975,0,-2975,229,0,0,0,0,0,395.08,0,395.08,-562.5,0,166.08,-396.42,0,0,0,,0,1312.5,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#453A9,74c37eab-d765-4831-856d-b7ef879453a9,3/6/2024,19:11,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,14750,0,0,0,0,0,0,0,0,164,0,0,0,0,0,130.1,0,130.1,-4425,0,0,-4425,0,33.9,0,,0,10358.9,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#FAE3D,ccf2ccf2-e102-462d-a634-998480afae3d,3/6/2024,19:58,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,5300,0,0,0,0,0,0,0,0,353,0,0,0,0,0,307.73,0,307.73,-1590,0,0,-1590,0,45.27,0,,0,3755.27,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#FEDC5,96c72c88-7f13-43b7-bd38-0430115fedc5,3/6/2024,21:32,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,293,0,0,0,0,0,203.65,0,203.65,-555,0,0,-555,0,89.35,0,,0,1384.35,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#32F14,21554445-62d7-4eda-898a-99c4d6132f14,3/6/2024,22:35,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,169,0,0,0,0,0,164.78,0,164.78,-555,0,0,-555,0,4.22,0,,0,1299.22,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#A432E,d6675a4d-0a18-4f60-bcde-5b08ea9a432e,3/6/2024,23:18,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,189,0,0,0,0,0,108.23,0,108.23,-555,0,0,-555,0,80.77,0,,0,1375.77,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#8AFD4,29fff833-4757-4522-aa30-5f390048afd4,3/6/2024,23:20,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,650,0,0,0,0,0,0,0,0,96.5,0,0,0,0,0,108.23,0,108.23,-195,0,11.73,-183.27,0,0,0,,0,455,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#4C1A8,e5858e53-53d3-4509-8f36-fddbe544c1a8,3/6/2024,23:14,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1475,0,0,0,0,0,0,0,0,172.75,0,0,0,0,0,280.53,0,280.53,-442.5,0,107.78,-334.72,0,0,0,,0,1032.5,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#4C1F0,cf55d7a9-ccba-4371-8ac1-d1855314c1f0,3/6/2024,23:41,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1250,0,0,0,0,0,0,0,0,161.5,0,0,0,0,0,189.18,0,189.18,-375,0,27.68,-347.32,0,0,0,,0,875,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#F9AB3,73924c8f-62d1-4c4b-aa32-d4c0178f9ab3,3/6/2024,23:48,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1700,0,0,0,0,0,0,0,0,184,0,0,0,0,0,130.45,0,130.45,-510,0,0,-510,0,53.55,0,,0,1243.55,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#64206,8f60a3d9-6339-492a-b188-ad60ad864206,4/6/2024,0:22,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1275,0,0,0,0,0,0,0,0,102.75,0,0,0,0,0,119.95,0,119.95,-382.5,0,17.2,-365.3,0,0,0,,0,892.5,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#48BFE,3c770927-63cb-4d6e-aec0-a22c66e48bfe,4/6/2024,0:26,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1400,0,0,0,0,0,0,0,0,164,0,0,0,0,0,306.28,0,306.28,-420,0,142.28,-277.72,0,0,0,,0,980,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#9D20F,57b6941a-1bea-430d-9b27-c6107239d20f,4/6/2024,0:40,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1650,0,0,0,0,0,0,0,0,121.5,0,0,0,0,0,89.13,0,89.13,-495,0,0,-495,0,32.37,0,,0,1187.37,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#4E50D,98939ba0-744b-4adf-b1be-92ff4b94e50d,4/6/2024,0:56,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,164,0,0,0,0,0,68.81,0,68.81,-555,0,0,-555,0,95.19,0,,0,1390.19,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#8D8E8,554b88b7-6821-472b-8031-352e9818d8e8,4/6/2024,1:11,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3250,0,0,0,0,0,-500,0,-500,353,0,0,0,0,0,481.57,0,481.57,-825,0,128.57,-696.43,0,0,0,,0,1925,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#1E8EB,b6d42f7d-cbcc-4ea3-9e89-06c982e1e8eb,4/6/2024,0:59,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,229,0,0,0,0,0,221.13,0,221.13,-555,0,0,-555,0,7.87,0,,0,1302.87,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#39392,58252691-6be6-4f9a-bd13-5bba83339392,4/6/2024,1:02,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1100,0,0,0,0,0,0,0,0,159,0,0,0,0,0,221.13,0,221.13,-330,0,62.13,-267.87,0,0,0,,0,770,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#D363A,6ba2db63-3bc5-4c73-926d-be3350ad363a,4/6/2024,1:16,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3900,0,0,0,0,0,-500,0,-500,353,0,0,0,0,0,275.2,0,275.2,-1020,0,0,-1020,0,77.8,0,,0,2457.8,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#94830,7edeab80-2e83-4735-87b9-d3f62bf94830,4/6/2024,1:33,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1900,0,0,0,0,0,0,0,0,199,0,0,0,0,0,283.17,0,283.17,-570,0,84.17,-485.83,0,0,0,,0,1330,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#D001D,148d9068-f7c5-43fd-9bdf-b22fe3ed001d,4/6/2024,1:56,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,450,0,0,0,0,0,0,0,0,64,0,0,0,0,0,118.39,0,118.39,-135,0,54.39,-80.61,0,0,0,,0,315,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#64B6F,35695dca-e69e-4020-9f15-ca84aaf64b6f,4/6/2024,2:17,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,2550,0,0,0,0,0,0,0,0,164,0,0,0,0,0,79.7,0,79.7,-765,0,0,-765,0,84.3,0,,0,1869.3,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#829B0,b783c440-0a66-4c0b-8323-3376439829b0,4/6/2024,2:58,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2150,0,0,0,0,0,0,0,0,156.5,0,0,0,0,0,216.48,0,216.48,-645,0,59.98,-585.02,0,0,0,,0,1505,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#0FA13,dfbe1fa7-fdd7-4c39-b89c-6d33cec0fa13,4/6/2024,2:34,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,7375,0,0,0,0,0,-1850,0,-1850,353,0,0,0,0,0,383.16,0,383.16,-1657.5,0,30.16,-1627.34,0,0,0,,0,3867.5,10/6/2024,Paid,,,,,0S9V0K30CXD3
,,,4/6/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-881.46,-881.46,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#88286,bc7a8527-859d-47fe-9dc2-e3a8ab888286,4/6/2024,18:00,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3800,0,0,0,0,0,0,0,0,179,0,0,0,0,0,222.18,0,222.18,-1140,0,43.18,-1096.82,0,0,0,,0,2660,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#98B11,804d9d25-46ef-4c07-9c03-e57b68f98b11,4/6/2024,19:04,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1300,0,0,0,0,0,0,0,0,293,0,0,0,0,0,324.4,0,324.4,-390,0,31.4,-358.6,0,0,0,,0,910,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#EF1FE,49886459-f3d9-47c2-9f07-b51ad92ef1fe,4/6/2024,19:12,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,2350,0,0,0,0,0,0,0,0,176.5,0,0,0,0,0,187.73,0,187.73,-705,0,11.23,-693.77,0,0,0,,0,1645,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#7A865,f7d96d50-fc30-4970-a44a-4856aa47a865,4/6/2024,19:08,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1850,0,0,0,0,0,0,0,0,320.5,0,0,0,0,0,631.8,0,631.8,-555,0,311.3,-243.7,0,0,0,,0,1295,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#3F963,a19c470e-5b0e-4d6b-86b1-0bf8a3e3f963,4/6/2024,21:42,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1100,0,0,0,0,0,0,0,0,94,0,0,0,0,0,77.53,0,77.53,-330,0,0,-330,0,16.47,0,,0,786.47,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#C8615,3eb5b12c-dbd4-4265-bf2e-0150fe4c8615,4/6/2024,21:31,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2750,0,0,0,0,0,0,0,0,224,0,0,0,0,0,360.65,0,360.65,-825,0,136.65,-688.35,0,0,0,,0,1925,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#81BAC,0db23e2d-0799-4361-9e3e-f0340bb81bac,4/6/2024,21:46,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,189,0,0,0,0,0,119.58,0,119.58,-555,0,0,-555,0,69.42,0,,0,1364.42,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#80153,16cdf35a-2a10-4183-b6c6-6738b1280153,4/6/2024,22:11,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1025,0,0,0,0,0,0,0,0,150.25,0,0,0,0,0,292.5,0,292.5,-307.5,0,142.25,-165.25,0,0,0,,0,717.5,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#38755,31adcac6-18fb-4761-bdf3-c363a9838755,4/6/2024,23:33,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Uber One member,4300,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,432.43,0,432.43,-735,0,208.43,-526.57,0,0,0,,0,1715,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#5F039,03acee5f-6bd6-424a-932b-769af5a5f039,4/6/2024,23:59,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,2950,0,0,0,0,0,0,0,0,219,0,0,0,0,0,219.63,0,219.63,-885,0,0.63,-884.37,0,0,0,,0,2065,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#08A53,d6e88a41-facf-45ae-8d66-a5d43e908a53,5/6/2024,1:05,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2170,0,0,0,0,0,0,0,0,276.5,0,0,0,0,0,229.24,0,229.24,-651,0,0,-651,0,47.26,0,,0,1566.26,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#9F72E,9bdadcac-2e69-4924-8445-188ead49f72e,5/6/2024,0:58,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,214,0,0,0,0,0,318.56,0,318.56,-555,0,104.56,-450.44,0,0,0,,0,1295,10/6/2024,Paid,,,,,0S9V0K30CXD3
,#C7C64,dd8f87b5-5732-4155-81d9-35ce43cc7c64,5/6/2024,1:03,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,2650,0,0,0,0,0,0,0,0,209,0,0,0,0,0,241.59,0,241.59,-795,0,32.59,-762.41,0,0,0,,0,1855,10/6/2024,Paid,,,,,0S9V0K30CXD3
